"timestamp","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.WAP","SPY.hasGaps","SPY.Count"
"2013-07-01 17:00:00",162.1,162.41,162.08,162.37,113825,162.278,0,40669
"2013-07-01 18:00:00",162.38,162.48,162.07,162.17,95011,162.272,0,33837
"2013-07-01 19:00:00",162.17,162.27,161.7,161.71,109877,162.031,0,37177
"2013-07-01 20:00:00",161.7,161.92,161.51,161.83,123103,161.717,0,44109
"2013-07-01 21:00:00",161.83,161.99,161.08,161.35,272766,161.419,0,73984
"2013-07-02 15:30:00",161.12,162.08,161.03,161.88,144454,161.627,0,39216
"2013-07-02 16:00:00",161.88,162.23,161.69,162.19,184929,162.005,0,59928
"2013-07-02 17:00:00",162.19,162.3,161.94,162.18,125856,162.105,0,39132
"2013-07-02 18:00:00",162.17,162.21,161.67,161.97,108324,161.915,0,34075
"2013-07-02 19:00:00",161.97,161.98,161.18,161.41,110239,161.525,0,34442
"2013-07-02 20:00:00",161.41,161.42,160.5,160.94,225253,160.85,0,62615
"2013-07-02 21:00:00",160.94,161.37,160.68,161.16,227922,161.075,0,65568
"2013-07-03 15:30:00",160.46,160.89,160.22,160.61,116473,160.613,0,36608
"2013-07-03 16:00:00",160.61,160.93,160.3,160.71,167389,160.647,0,55099
"2013-07-03 17:00:00",160.71,161.59,160.71,161.59,144419,161.111,0,46208
"2013-07-03 18:00:00",161.58,161.77,161.31,161.35,150492,161.518,0,45937
"2013-07-05 15:30:00",162.47,162.64,162.1,162.12,162802,162.351,0,44101
"2013-07-05 16:00:00",162.12,162.19,161.3,161.89,210036,161.735,0,67255
"2013-07-05 17:00:00",161.9,162.33,161.55,162.3,103273,161.919,0,38605
"2013-07-05 18:00:00",162.29,162.53,162.26,162.4,95231,162.395,0,31637
"2013-07-05 19:00:00",162.41,162.56,162.17,162.37,65658,162.373,0,23810
"2013-07-05 20:00:00",162.38,162.92,162.38,162.7,99219,162.704,0,34135
"2013-07-05 21:00:00",162.7,163.08,162.22,163,182895,162.701,0,57360
"2013-07-08 15:30:00",163.86,164.16,163.66,164.08,165527,163.929,0,47622
"2013-07-08 16:00:00",164.08,164.39,164,164.06,187580,164.188,0,63467
"2013-07-08 17:00:00",164.06,164.23,163.65,163.76,106337,163.951,0,39944
"2013-07-08 18:00:00",163.76,163.91,163.58,163.7,87590,163.735,0,30374
"2013-07-08 19:00:00",163.69,164.06,163.59,164.01,78328,163.828,0,26931
"2013-07-08 20:00:00",164,164.12,163.84,164.05,75239,163.98,0,27810
"2013-07-08 21:00:00",164.05,164.06,163.68,163.91,180473,163.869,0,58402
"2013-07-09 15:30:00",164.98,165.13,164.66,164.77,142680,164.854,0,39482
"2013-07-09 16:00:00",164.76,164.78,164.27,164.75,219794,164.526,0,66068
"2013-07-09 17:00:00",164.75,165.06,164.74,164.9,163022,164.897,0,44318
"2013-07-09 18:00:00",164.9,165.2,164.87,165.17,90889,165.072,0,28007
"2013-07-09 19:00:00",165.18,165.27,164.94,165.14,110582,165.099,0,32300
"2013-07-09 20:00:00",165.14,165.33,165.03,165.08,92138,165.188,0,28466
"2013-07-09 21:00:00",165.07,165.33,164.96,165.09,187012,165.16,0,52513
"2013-07-10 15:30:00",164.98,165.23,164.97,165.18,101447,165.123,0,29128
"2013-07-10 16:00:00",165.19,165.28,164.77,164.89,152643,164.985,0,43032
"2013-07-10 17:00:00",164.9,165.05,164.7,164.82,94870,164.85,0,29817
"2013-07-10 18:00:00",164.83,165.03,164.75,164.95,58815,164.896,0,18791
"2013-07-10 19:00:00",164.94,165.07,164.83,164.94,56875,164.933,0,18953
"2013-07-10 20:00:00",164.93,165.75,164.63,164.88,377380,165.253,0,106417
"2013-07-10 21:00:00",164.88,165.27,164.68,165.16,194761,165.028,0,60214
"2013-07-11 15:30:00",167.11,167.15,166.68,166.8,186891,166.928,0,50051
"2013-07-11 16:00:00",166.8,166.92,166.53,166.86,202483,166.745,0,59606
"2013-07-11 17:00:00",166.85,167.04,166.81,166.97,110239,166.922,0,32868
"2013-07-11 18:00:00",166.97,166.97,166.74,166.87,71955,166.834,0,23230
"2013-07-11 19:00:00",166.86,166.94,166.76,166.91,72474,166.865,0,21425
"2013-07-11 20:00:00",166.91,167.45,166.88,167.27,143420,167.208,0,38456
"2013-07-11 21:00:00",167.27,167.61,167.2,167.42,225978,167.42,0,59283
"2013-07-12 15:30:00",167.39,167.54,167.2,167.38,125185,167.399,0,33466
"2013-07-12 16:00:00",167.38,167.69,167.21,167.43,136465,167.466,0,43416
"2013-07-12 17:00:00",167.44,167.5,167.15,167.2,89959,167.335,0,27563
"2013-07-12 18:00:00",167.2,167.33,167.13,167.3,64425,167.221,0,20412
"2013-07-12 19:00:00",167.3,167.48,167.14,167.4,86202,167.312,0,24613
"2013-07-12 20:00:00",167.4,167.46,167.24,167.42,59069,167.343,0,19660
"2013-07-12 21:00:00",167.42,167.85,167.28,167.7,199868,167.652,0,51717
"2013-07-15 15:30:00",167.97,168.12,167.68,167.84,115384,167.877,0,28586
"2013-07-15 16:00:00",167.85,168.04,167.77,168.01,104713,167.929,0,31317
"2013-07-15 17:00:00",168,168.2,167.91,168.15,89377,168.064,0,24202
"2013-07-15 18:00:00",168.14,168.23,168.08,168.1,46148,168.155,0,15674
"2013-07-15 19:00:00",168.1,168.21,168.01,168.18,49302,168.12,0,16325
"2013-07-15 20:00:00",168.18,168.39,168.16,168.29,74410,168.281,0,23567
"2013-07-15 21:00:00",168.29,168.34,168.14,168.19,116204,168.215,0,37079
"2013-07-16 15:30:00",168.26,168.36,167.87,167.9,91718,168.07,0,23645
"2013-07-16 16:00:00",167.92,168.18,167.72,167.73,108682,168.007,0,33081
"2013-07-16 17:00:00",167.73,167.76,167.2,167.38,132124,167.477,0,38918
"2013-07-16 18:00:00",167.38,167.56,167.32,167.35,56748,167.442,0,18342
"2013-07-16 19:00:00",167.36,167.42,167.07,167.42,79125,167.258,0,22611
"2013-07-16 20:00:00",167.41,167.67,167.4,167.44,73402,167.521,0,22387
"2013-07-16 21:00:00",167.44,167.57,167.19,167.52,141715,167.432,0,40149
"2013-07-17 15:30:00",168.16,168.26,167.76,167.98,114117,168.058,0,33074
"2013-07-17 16:00:00",167.98,168.48,167.85,168.1,163146,168.146,0,53523
"2013-07-17 17:00:00",168.11,168.26,167.75,167.88,90941,168.024,0,30843
"2013-07-17 18:00:00",167.88,168.23,167.86,168.15,64509,168.103,0,22706
"2013-07-17 19:00:00",168.14,168.3,168.01,168.15,60543,168.147,0,21382
"2013-07-17 20:00:00",168.16,168.22,167.76,167.88,79092,167.996,0,26164
"2013-07-17 21:00:00",167.87,168.07,167.73,167.96,169862,167.932,0,45224
"2013-07-18 15:30:00",168.31,168.66,168.2,168.54,93396,168.449,0,25600
"2013-07-18 16:00:00",168.54,169.27,168.52,169.19,183192,168.967,0,57070
"2013-07-18 17:00:00",169.19,169.25,168.95,169.01,94610,169.121,0,30368
"2013-07-18 18:00:00",169.01,169.23,168.76,168.83,103515,168.965,0,31400
"2013-07-18 19:00:00",168.82,168.92,168.63,168.89,85926,168.786,0,25736
"2013-07-18 20:00:00",168.89,169.12,168.84,169.01,67296,168.99,0,22276
"2013-07-18 21:00:00",169.01,169.01,168.69,168.9,142755,168.839,0,40423
"2013-07-19 15:30:00",168.52,168.68,168.31,168.48,150430,168.497,0,40126
"2013-07-19 16:00:00",168.49,168.81,168.38,168.73,135471,168.604,0,40197
"2013-07-19 17:00:00",168.73,168.92,168.61,168.7,101145,168.772,0,30738
"2013-07-19 18:00:00",168.71,168.81,168.64,168.72,79899,168.698,0,16509
"2013-07-19 19:00:00",168.73,168.87,168.67,168.83,58533,168.768,0,17681
"2013-07-19 20:00:00",168.83,169.06,168.8,168.92,86158,168.95,0,24224
"2013-07-19 21:00:00",168.92,169.19,168.9,169.17,188831,169.045,0,43952
"2013-07-22 15:30:00",169.41,169.48,169.06,169.09,108382,169.225,0,28587
"2013-07-22 16:00:00",169.1,169.44,169.01,169.37,129434,169.253,0,38005
"2013-07-22 17:00:00",169.37,169.74,169.36,169.48,112232,169.567,0,30957
"2013-07-22 18:00:00",169.48,169.62,169.45,169.54,48972,169.531,0,17285
"2013-07-22 19:00:00",169.54,169.58,169.24,169.36,55276,169.408,0,19233
"2013-07-22 20:00:00",169.36,169.59,169.31,169.58,60498,169.455,0,18658
"2013-07-22 21:00:00",169.58,169.59,169.28,169.5,114067,169.454,0,32517
"2013-07-23 15:30:00",169.8,169.83,169.55,169.63,105317,169.715,0,28303
"2013-07-23 16:00:00",169.63,169.64,169.12,169.15,149515,169.36,0,42791
"2013-07-23 17:00:00",169.15,169.4,169.05,169.3,86289,169.227,0,27326
"2013-07-23 18:00:00",169.29,169.38,169.17,169.23,46638,169.28,0,15867
"2013-07-23 19:00:00",169.24,169.52,169.23,169.37,64361,169.424,0,20224
"2013-07-23 20:00:00",169.37,169.6,169.35,169.55,69912,169.481,0,20291
"2013-07-23 21:00:00",169.55,169.55,169.09,169.23,138682,169.295,0,42041
"2013-07-24 15:30:00",169.79,169.86,169.11,169.13,133546,169.464,0,33456
"2013-07-24 16:00:00",169.12,169.27,168.68,168.87,189737,168.913,0,55862
"2013-07-24 17:00:00",168.87,169.13,168.75,168.88,109751,168.963,0,30284
"2013-07-24 18:00:00",168.88,168.92,168.45,168.52,115241,168.619,0,34771
"2013-07-24 19:00:00",168.52,168.65,168.18,168.37,140219,168.395,0,36864
"2013-07-24 20:00:00",168.37,168.62,168.36,168.54,92822,168.487,0,30504
"2013-07-24 21:00:00",168.53,168.59,168.24,168.53,196137,168.444,0,56372
"2013-07-25 15:30:00",168.22,168.55,167.97,168.43,135355,168.247,0,34943
"2013-07-25 16:00:00",168.43,168.67,168.29,168.45,117238,168.508,0,38690
"2013-07-25 17:00:00",168.46,168.46,167.94,168.13,108208,168.115,0,32803
"2013-07-25 18:00:00",168.12,168.82,168.07,168.79,101216,168.53,0,29756
"2013-07-25 19:00:00",168.79,168.86,168.66,168.72,56719,168.752,0,18661
"2013-07-25 20:00:00",168.72,168.92,168.44,168.46,86154,168.679,0,27300
"2013-07-25 21:00:00",168.45,169.08,168.44,168.95,206803,168.861,0,57688
"2013-07-26 15:30:00",168.22,168.44,168.15,168.4,104306,168.292,0,27295
"2013-07-26 16:00:00",168.39,168.55,167.52,167.66,178722,168.041,0,53389
"2013-07-26 17:00:00",167.66,168.11,167.52,168.07,114861,167.84,0,37120
"2013-07-26 18:00:00",168.07,168.41,168.07,168.26,84875,168.255,0,26171
"2013-07-26 19:00:00",168.26,168.68,168.26,168.55,82603,168.512,0,24884
"2013-07-26 20:00:00",168.55,168.81,168.38,168.71,85003,168.605,0,26965
"2013-07-26 21:00:00",168.72,169.16,168.62,169.13,188557,168.938,0,51995
"2013-07-29 15:30:00",168.68,169.06,168.63,168.87,95614,168.831,0,26378
"2013-07-29 16:00:00",168.87,168.92,168.48,168.7,141219,168.67,0,45531
"2013-07-29 17:00:00",168.69,168.74,168.11,168.28,130268,168.333,0,40421
"2013-07-29 18:00:00",168.28,168.53,168.22,168.46,64403,168.368,0,21434
"2013-07-29 19:00:00",168.45,168.57,168.31,168.45,53930,168.445,0,17769
"2013-07-29 20:00:00",168.45,168.83,168.44,168.7,69357,168.696,0,22175
"2013-07-29 21:00:00",168.7,168.74,168.4,168.56,111245,168.563,0,35457
"2013-07-30 15:30:00",169.1,169.28,168.84,169,85072,169.036,0,24626
"2013-07-30 16:00:00",168.98,169.19,168.78,168.83,127742,169.042,0,39840
"2013-07-30 17:00:00",168.83,169.07,168.75,168.96,83218,168.912,0,27966
"2013-07-30 18:00:00",168.96,168.98,168.72,168.83,65045,168.818,0,21371
"2013-07-30 19:00:00",168.83,168.86,168.19,168.38,108160,168.423,0,31521
"2013-07-30 20:00:00",168.38,168.59,168.28,168.49,82481,168.442,0,25372
"2013-07-30 21:00:00",168.48,168.89,168.4,168.58,180838,168.703,0,47828
"2013-07-31 15:30:00",168.96,169.25,168.91,169.13,98721,169.096,0,28172
"2013-07-31 16:00:00",169.13,169.69,168.98,169.62,168930,169.39,0,48342
"2013-07-31 17:00:00",169.63,169.68,169.29,169.31,94151,169.45,0,30877
"2013-07-31 18:00:00",169.3,169.32,168.92,168.97,67440,169.133,0,21148
"2013-07-31 19:00:00",168.97,169.03,168.86,168.99,66348,168.945,0,20086
"2013-07-31 20:00:00",168.99,169.84,168.57,169.84,281423,169.259,0,82500
"2013-07-31 21:00:00",169.84,169.85,168.49,168.61,369048,168.963,0,99018
"2013-08-01 15:30:00",169.99,170.28,169.9,170.12,136384,170.134,0,40139
"2013-08-01 16:00:00",170.1,170.53,170.07,170.2,185748,170.365,0,55348
"2013-08-01 17:00:00",170.21,170.4,170.11,170.33,93817,170.266,0,31855
"2013-08-01 18:00:00",170.33,170.5,170.17,170.35,64241,170.353,0,21697
"2013-08-01 19:00:00",170.35,170.48,170.26,170.46,54969,170.332,0,20740
"2013-08-01 20:00:00",170.45,170.68,170.43,170.57,107058,170.604,0,34656
"2013-08-01 21:00:00",170.58,170.81,170.34,170.66,253195,170.626,0,67178
"2013-08-02 15:30:00",170.28,170.39,170.05,170.22,121115,170.211,0,31713
"2013-08-02 16:00:00",170.22,170.53,170.12,170.24,137036,170.369,0,42787
"2013-08-02 17:00:00",170.25,170.51,170.12,170.44,84865,170.339,0,26684
"2013-08-02 18:00:00",170.45,170.68,170.43,170.63,58518,170.544,0,18520
"2013-08-02 19:00:00",170.63,170.73,170.48,170.53,55727,170.596,0,18723
"2013-08-02 20:00:00",170.52,170.7,170.44,170.62,51462,170.585,0,17617
"2013-08-02 21:00:00",170.62,170.96,170.58,170.93,157189,170.804,0,44883
"2013-08-05 15:30:00",170.57,170.67,170.35,170.64,73469,170.516,0,22174
"2013-08-05 16:00:00",170.64,170.96,170.58,170.85,89608,170.784,0,28673
"2013-08-05 17:00:00",170.85,170.95,170.68,170.74,47582,170.817,0,16677
"2013-08-05 18:00:00",170.74,170.86,170.63,170.69,31438,170.721,0,11728
"2013-08-05 19:00:00",170.69,170.74,170.44,170.66,49257,170.575,0,17328
"2013-08-05 20:00:00",170.66,170.7,170.54,170.67,33464,170.624,0,12086
"2013-08-05 21:00:00",170.67,170.83,170.59,170.73,89878,170.715,0,27580
"2013-08-06 15:30:00",170.37,170.52,170.02,170.19,114750,170.26,0,29564
"2013-08-06 16:00:00",170.18,170.2,169.41,169.41,191163,169.792,0,56543
"2013-08-06 17:00:00",169.41,169.81,169.35,169.77,89619,169.635,0,28089
"2013-08-06 18:00:00",169.77,169.96,169.61,169.95,46514,169.787,0,14670
"2013-08-06 19:00:00",169.94,169.97,169.69,169.72,42389,169.853,0,15298
"2013-08-06 20:00:00",169.73,169.85,169.56,169.74,53037,169.709,0,18701
"2013-08-06 21:00:00",169.75,169.91,169.65,169.75,138305,169.756,0,40543
"2013-08-07 15:30:00",169.19,169.43,168.84,168.89,123249,169.15,0,37477
"2013-08-07 16:00:00",168.89,168.9,168.55,168.86,149569,168.719,0,49816
"2013-08-07 17:00:00",168.86,168.95,168.64,168.82,80225,168.804,0,27407
"2013-08-07 18:00:00",168.82,169.19,168.77,169.17,52878,168.986,0,18696
"2013-08-07 19:00:00",169.17,169.3,169.07,169.21,70039,169.179,0,23754
"2013-08-07 20:00:00",169.22,169.27,169,169.2,56886,169.125,0,18875
"2013-08-07 21:00:00",169.2,169.42,169.12,169.2,165060,169.255,0,47933
"2013-08-08 15:30:00",169.98,170.18,169.69,169.83,106277,169.93,0,30994
"2013-08-08 16:00:00",169.83,169.88,168.93,169.19,143059,169.314,0,41935
"2013-08-08 17:00:00",169.19,169.5,169.09,169.47,103666,169.281,0,26002
"2013-08-08 18:00:00",169.47,170.05,169.47,169.96,107874,169.825,0,30999
"2013-08-08 19:00:00",169.96,170.13,169.88,170.02,65387,169.986,0,22005
"2013-08-08 20:00:00",170.02,170.16,169.92,170.01,55278,170.039,0,19929
"2013-08-08 21:00:00",170.01,170.07,169.79,169.79,120161,169.95,0,37690
"2013-08-09 15:30:00",169.58,170.1,169.51,169.97,89174,169.855,0,26100
"2013-08-09 16:00:00",169.97,170.02,169.31,169.38,137292,169.621,0,40404
"2013-08-09 17:00:00",169.37,169.38,168.72,169.14,160634,169.06,0,45886
"2013-08-09 18:00:00",169.14,169.56,169,169.41,89725,169.311,0,25898
"2013-08-09 19:00:00",169.42,169.7,169.34,169.54,75321,169.536,0,21427
"2013-08-09 20:00:00",169.53,169.61,169.27,169.46,77170,169.443,0,23013
"2013-08-09 21:00:00",169.46,169.56,169.17,169.3,144494,169.332,0,41169
"2013-08-12 15:30:00",168.46,169.05,168.38,168.9,109580,168.768,0,32313
"2013-08-12 16:00:00",168.9,169.28,168.89,169.25,114280,169.072,0,35657
"2013-08-12 17:00:00",169.24,169.31,169.03,169.12,69381,169.196,0,21051
"2013-08-12 18:00:00",169.12,169.13,168.8,169.07,56205,168.971,0,16829
"2013-08-12 19:00:00",169.06,169.13,168.76,168.84,44013,168.94,0,14846
"2013-08-12 20:00:00",168.83,169,168.79,169,43277,168.883,0,14839
"2013-08-12 21:00:00",169,169.24,168.89,169.11,101043,169.095,0,32116
"2013-08-13 15:30:00",169.41,169.5,168.99,169.09,97226,169.249,0,27972
"2013-08-13 16:00:00",169.09,169.1,168.41,168.64,177061,168.693,0,48455
"2013-08-13 17:00:00",168.64,169.09,168.6,168.94,71626,168.901,0,24249
"2013-08-13 18:00:00",168.94,169.64,168.86,169.53,90675,169.325,0,25993
"2013-08-13 19:00:00",169.53,169.9,169.49,169.65,78594,169.706,0,24966
"2013-08-13 20:00:00",169.65,169.8,169.52,169.67,77630,169.636,0,23551
"2013-08-13 21:00:00",169.67,169.83,169.55,169.61,123426,169.663,0,36530
"2013-08-14 15:30:00",169.53,169.8,169.34,169.58,86215,169.522,0,24677
"2013-08-14 16:00:00",169.59,169.67,168.86,169.06,117401,169.251,0,40954
"2013-08-14 17:00:00",169.05,169.22,168.86,168.98,97291,169.05,0,33073
"2013-08-14 18:00:00",168.98,169.27,168.95,169.02,66263,169.089,0,21531
"2013-08-14 19:00:00",169.02,169.16,168.7,168.9,84297,168.904,0,25713
"2013-08-14 20:00:00",168.9,169.04,168.72,168.95,62896,168.911,0,21201
"2013-08-14 21:00:00",168.95,169.2,168.71,168.74,138950,168.903,0,39720
"2013-08-15 15:30:00",167.42,167.43,166.55,166.62,205088,167.032,0,55265
"2013-08-15 16:00:00",166.62,166.77,166.17,166.4,288484,166.481,0,77261
"2013-08-15 17:00:00",166.4,166.99,166.38,166.75,137351,166.748,0,38659
"2013-08-15 18:00:00",166.75,167.04,166.65,166.67,80567,166.832,0,23359
"2013-08-15 19:00:00",166.67,166.75,166.27,166.48,111809,166.475,0,33215
"2013-08-15 20:00:00",166.47,166.74,166.09,166.52,145058,166.428,0,42823
"2013-08-15 21:00:00",166.52,166.6,166.19,166.35,238517,166.398,0,64157
"2013-08-16 15:30:00",166.06,166.38,165.87,166.31,143083,166.143,0,37881
"2013-08-16 16:00:00",166.32,166.63,166.07,166.55,143130,166.38,0,43828
"2013-08-16 17:00:00",166.55,166.63,166.19,166.46,103814,166.414,0,31339
"2013-08-16 18:00:00",166.45,166.49,166,166.06,96158,166.233,0,26944
"2013-08-16 19:00:00",166.06,166.11,165.56,165.79,133130,165.777,0,39171
"2013-08-16 20:00:00",165.8,166.12,165.5,166.1,149239,165.803,0,38992
"2013-08-16 21:00:00",166.09,166.29,165.82,165.88,202551,166.061,0,52171
"2013-08-19 15:30:00",165.64,166.09,165.4,166.08,121417,165.728,0,39182
"2013-08-19 16:00:00",166.07,166.21,165.83,165.94,104368,166.03,0,37827
"2013-08-19 17:00:00",165.94,165.97,165.64,165.72,87249,165.8,0,32898
"2013-08-19 18:00:00",165.71,165.81,165.58,165.73,78061,165.696,0,23450
"2013-08-19 19:00:00",165.73,165.74,165.26,165.5,72618,165.451,0,24140
"2013-08-19 20:00:00",165.5,165.56,165.22,165.38,72660,165.369,0,24231
"2013-08-19 21:00:00",165.38,165.39,164.76,164.77,210023,165.044,0,53753
"2013-08-20 15:30:00",165.04,165.15,164.86,165.08,125386,165.025,0,39123
"2013-08-20 16:00:00",165.08,165.74,165.04,165.59,164312,165.398,0,47483
"2013-08-20 17:00:00",165.59,166.07,165.59,165.99,100436,165.829,0,30662
"2013-08-20 18:00:00",165.99,166.11,165.82,166.03,68297,165.988,0,21664
"2013-08-20 19:00:00",166.03,166.2,165.9,165.97,69286,166.021,0,22165
"2013-08-20 20:00:00",165.96,166.07,165.81,165.89,62620,165.938,0,21780
"2013-08-20 21:00:00",165.9,166.11,165.54,165.58,142733,165.814,0,44149
"2013-08-21 15:30:00",165.14,165.42,164.91,165.19,126735,165.161,0,35953
"2013-08-21 16:00:00",165.18,165.45,164.95,165.17,129873,165.206,0,43886
"2013-08-21 17:00:00",165.17,165.22,164.57,164.77,115218,164.873,0,34159
"2013-08-21 18:00:00",164.78,165.05,164.71,165.03,65003,164.884,0,21039
"2013-08-21 19:00:00",165.01,165.2,164.89,165.17,70145,165.072,0,23735
"2013-08-21 20:00:00",165.17,166.03,164.19,165.7,453313,165.064,0,135011
"2013-08-21 21:00:00",165.71,165.76,164.49,164.58,305086,165.102,0,90160
"2013-08-22 15:30:00",164.9,165.5,164.89,165.39,122654,165.266,0,36543
"2013-08-22 16:00:00",165.38,165.97,165.28,165.74,158535,165.646,0,48201
"2013-08-22 17:00:00",165.75,165.85,165.44,165.67,93388,165.637,0,29603
"2013-08-22 18:00:00",165.66,165.82,165.3,165.41,71538,165.631,0,22336
"2013-08-22 19:00:00",165.41,165.85,165.35,165.81,58922,165.623,0,17800
"2013-08-22 20:00:00",165.82,166,165.72,165.79,53932,165.843,0,16743
"2013-08-22 21:00:00",165.78,166.3,165.71,165.99,195084,166.041,0,53543
"2013-08-23 15:30:00",166.55,166.56,166.01,166.15,106203,166.287,0,30392
"2013-08-23 16:00:00",166.15,166.53,165.77,166.42,158414,166.086,0,47160
"2013-08-23 17:00:00",166.43,166.52,166.12,166.22,72440,166.295,0,23270
"2013-08-23 18:00:00",166.22,166.43,166.2,166.42,57855,166.315,0,19383
"2013-08-23 19:00:00",166.41,166.49,166.29,166.42,35792,166.375,0,12774
"2013-08-23 20:00:00",166.42,166.48,166.29,166.44,40235,166.376,0,14498
"2013-08-23 21:00:00",166.45,166.83,166.37,166.59,179749,166.627,0,48688
"2013-08-26 15:30:00",166.79,167,166.53,166.81,78801,166.804,0,22853
"2013-08-26 16:00:00",166.81,167.2,166.74,167.18,92305,167.017,0,29045
"2013-08-26 17:00:00",167.18,167.3,167.06,167.12,65126,167.168,0,20870
"2013-08-26 18:00:00",167.12,167.17,166.97,167.12,40233,167.066,0,15130
"2013-08-26 19:00:00",167.11,167.19,166.79,166.91,48185,166.97,0,16321
"2013-08-26 20:00:00",166.9,166.95,166.81,166.93,46276,166.887,0,16407
"2013-08-26 21:00:00",166.94,166.97,165.89,165.98,287570,166.234,0,80223
"2013-08-27 15:30:00",164.36,164.98,164.3,164.75,173881,164.639,0,50796
"2013-08-27 16:00:00",164.76,164.92,164.11,164.6,210712,164.459,0,68467
"2013-08-27 17:00:00",164.59,164.75,164.31,164.46,122565,164.521,0,40560
"2013-08-27 18:00:00",164.46,164.47,163.98,164.08,116215,164.19,0,37168
"2013-08-27 19:00:00",164.08,164.19,163.74,163.99,118184,163.979,0,36232
"2013-08-27 20:00:00",163.98,163.99,163.44,163.7,167022,163.678,0,48668
"2013-08-27 21:00:00",163.71,163.9,163.21,163.33,317741,163.472,0,85456
"2013-08-28 15:30:00",163.26,163.78,163.05,163.53,138971,163.462,0,40154
"2013-08-28 16:00:00",163.53,164.02,163.39,163.99,146779,163.703,0,49612
"2013-08-28 17:00:00",163.99,164.28,163.84,164.24,110530,164.006,0,35008
"2013-08-28 18:00:00",164.23,164.47,164.12,164.38,69257,164.28,0,22655
"2013-08-28 19:00:00",164.39,164.49,164.23,164.41,69635,164.355,0,20568
"2013-08-28 20:00:00",164.4,164.45,163.86,164,98560,164.091,0,29537
"2013-08-28 21:00:00",164.01,164.4,163.85,163.92,163666,164.109,0,51758
"2013-08-29 15:30:00",163.55,164.42,163.4,164.22,142516,163.94,0,41107
"2013-08-29 16:00:00",164.22,164.97,164.19,164.84,160864,164.563,0,50363
"2013-08-29 17:00:00",164.84,165.04,164.77,165,91663,164.917,0,28049
"2013-08-29 18:00:00",165,165.03,164.62,164.77,65662,164.791,0,21044
"2013-08-29 19:00:00",164.78,164.93,164.31,164.41,95732,164.545,0,29636
"2013-08-29 20:00:00",164.41,164.73,164.36,164.66,71353,164.599,0,23773
"2013-08-29 21:00:00",164.66,164.68,164.02,164.17,187931,164.299,0,48943
"2013-08-30 15:30:00",164.51,164.53,164.04,164.16,98059,164.228,0,28613
"2013-08-30 16:00:00",164.15,164.16,163.55,163.66,154577,163.836,0,47100
"2013-08-30 17:00:00",163.65,163.91,163.44,163.56,113928,163.67,0,32883
"2013-08-30 18:00:00",163.56,163.84,163.5,163.76,79174,163.694,0,24018
"2013-08-30 19:00:00",163.76,164.08,163.2,163.56,191037,163.661,0,53633
"2013-08-30 20:00:00",163.56,163.95,163.45,163.85,92275,163.73,0,29717
"2013-08-30 21:00:00",163.85,164,163.17,163.57,268202,163.574,0,73534
"2013-09-03 15:30:00",165.26,165.58,165.17,165.26,133750,165.384,0,38750
"2013-09-03 16:00:00",165.26,165.45,164.97,165.07,174385,165.191,0,57566
"2013-09-03 17:00:00",165.07,165.27,164.23,164.41,163463,164.611,0,52526
"2013-09-03 18:00:00",164.42,164.56,163.94,163.98,122857,164.278,0,35642
"2013-09-03 19:00:00",163.99,164.16,163.77,163.81,112605,163.968,0,35047
"2013-09-03 20:00:00",163.85,164.16,163.7,164.09,129824,163.953,0,42664
"2013-09-03 21:00:00",164.08,164.55,164.03,164.37,232717,164.31,0,71952
"2013-09-04 15:30:00",164.43,164.96,164.14,164.85,117644,164.601,0,31765
"2013-09-04 16:00:00",164.84,165.38,164.84,165.33,137483,165.182,0,41900
"2013-09-04 17:00:00",165.33,165.92,165.3,165.9,123085,165.603,0,36993
"2013-09-04 18:00:00",165.9,165.94,165.78,165.83,70326,165.845,0,20761
"2013-09-04 19:00:00",165.83,166.03,165.72,165.77,63383,165.9,0,20973
"2013-09-04 20:00:00",165.78,165.94,165.68,165.88,81577,165.786,0,26385
"2013-09-04 21:00:00",165.88,166,165.54,165.76,220271,165.735,0,65171
"2013-09-05 15:30:00",165.85,166.4,165.73,166.31,104992,166.144,0,29809
"2013-09-05 16:00:00",166.31,166.38,165.86,165.89,127052,166.133,0,40664
"2013-09-05 17:00:00",165.89,166.19,165.87,166.15,62970,166.034,0,22261
"2013-09-05 18:00:00",166.14,166.17,165.96,166.03,41628,166.044,0,15451
"2013-09-05 19:00:00",166.02,166.22,165.93,165.98,46387,166.065,0,15962
"2013-09-05 20:00:00",165.98,166.26,165.94,166.17,43960,166.105,0,15414
"2013-09-05 21:00:00",166.17,166.19,165.87,165.92,104685,165.996,0,31477
"2013-09-06 15:30:00",166.51,166.69,164.84,165.18,303490,165.54,0,83351
"2013-09-06 16:00:00",165.17,166.33,164.48,166.27,340158,165.389,0,96928
"2013-09-06 17:00:00",166.27,166.64,166.26,166.53,147176,166.469,0,45021
"2013-09-06 18:00:00",166.53,166.63,166.2,166.39,79122,166.428,0,26615
"2013-09-06 19:00:00",166.38,166.92,166.38,166.8,81435,166.649,0,27703
"2013-09-06 20:00:00",166.81,166.98,166.58,166.66,87030,166.788,0,28512
"2013-09-06 21:00:00",166.66,166.73,165.88,165.98,250248,166.261,0,67112
"2013-09-09 15:30:00",166.44,167.05,166.44,166.98,106523,166.787,0,30842
